Name,Ranking,ID,Rank
Mitchell Technical Institute,NA,3516,NA
Mount Marty College,NA,3517,NA
National American University-Rapid City,NA,3518,NA
National American University-Sioux Falls,NA,3519,NA
Sioux Falls Seminary,NA,3520,NA
Northern State University,NA,3521,NA
Oglala Lakota College,NA,3522,NA
Presentation College,NA,3523,NA
Avera Sacred Heart Hospital,NA,3524,NA
South Dakota School of Mines and Technology,NA,3525,NA
South Dakota State University,NA,3526,NA
Sinte Gleska University,NA,3527,NA
University of Sioux Falls,NA,3528,NA
Sanford Medical Center,NA,3529,NA
Sisseton Wahpeton College,NA,3530,NA
Southeast Technical Institute,NA,3531,NA
Stewart School,NA,3532,NA
University of South Dakota,NA,3533,NA
Western Dakota Technical Institute,NA,3534,NA
American Baptist College,NA,3535,NA
Aquinas College,NA,3536,NA
Arnolds Beauty School,NA,3537,NA
Tennessee College of Applied Technology-Athens,NA,3538,NA
Austin Peay State University,NA,3539,NA
Baptist Memorial College of Health Sciences,NA,3540,NA
Belmont University,NA,3541,NA
Bethel University,NA,3542,NA
Bryan College-Dayton,NA,3543,NA
Carson-Newman University,NA,3544,NA
Chattanooga State Community College,NA,3545,NA
Christian Brothers University,NA,3546,NA
Pentecostal Theological Seminary,NA,3547,NA
Cleveland State Community College,NA,3548,NA
Columbia State Community College,NA,3549,NA
Concorde Career College-Memphis,NA,3550,NA
Tennessee College of Applied Technology-Covington,NA,3551,NA
Cumberland University,NA,3552,NA
Lipscomb University,NA,3553,NA
Tennessee College of Applied Technology-Dickson,NA,3554,NA
Daymar Institute-Nashville,NA,3555,NA
Dyersburg State Community College,NA,3556,NA
East Tennessee State University,NA,3557,NA
Chattanooga College Medical Dental and Technical Careers,NA,3558,NA
Tennessee College of Applied Technology-Elizabethton,NA,3559,NA
Emmanuel Christian Seminary,NA,3560,NA
Fayetteville College of Cosmetology Arts and Sciences,NA,3561,NA
Fisk University,NA,3562,NA
Welch College,NA,3563,NA
Freed-Hardeman University,NA,3564,NA
Tennessee College of Applied Technology-Harriman,NA,3565,NA
Tennessee College of Applied Technology-Hartsville,NA,3566,NA
Hiwassee College,NA,3567,NA
Tennessee College of Applied Technology-Hohenwald,NA,3568,NA
Tennessee College of Applied Technology-Jacksboro,NA,3569,NA
Jackson State Community College,NA,3570,NA
John A Gupton College,NA,3571,NA
Johnson University,NA,3572,NA
Paul Mitchell the School-Nashville,NA,3573,NA
King University,NA,3574,NA
South College,NA,3575,NA
Knoxville Institute of Hair Design,NA,3576,NA
Lane College,NA,3577,NA
Le Moyne-Owen College,NA,3578,NA
Lee University,NA,3579,NA
Lincoln Memorial University,NA,3580,NA
Tennessee College of Applied Technology-Livingston,NA,3581,NA
Martin Methodist College,NA,3582,NA
Maryville College,NA,3583,NA
Tennessee College of Applied Technology-McKenzie,NA,3584,NA
Genesis Career College-Cookeville,NA,3585,NA
Meharry Medical College,NA,3586,NA
Memphis College of Art,NA,3587,NA
Tennessee College of Applied Technology-Memphis,NA,3588,NA
University of Memphis,NA,3589,NA
Memphis Theological Seminary,NA,3590,NA
Middle Tennessee State University,NA,3591,NA
Middle Tennessee School of Anesthesia Inc,NA,3592,NA
Milligan College,NA,3593,NA
Tennessee College of Applied Technology-Morristown,NA,3594,NA
Motlow College,NA,3595,NA
Tennessee College of Applied Technology-Murfreesboro,NA,3596,NA
Lincoln College of Technology-Nashville,NA,3597,NA
Nashville College of Medical Careers,NA,3598,NA
Nashville State Community College,NA,3599,NA
Tennessee College of Applied Technology-Newbern,NA,3600,NA
O'More College of Design,NA,3601,NA
Tennessee College of Applied Technology-Paris,NA,3602,NA
Plaza Beauty School,NA,3603,NA
Tennessee College of Applied Technology-Pulaski,NA,3604,NA
Rhodes College,NA,3605,90
Tennessee College of Applied Technology-Ripley,NA,3606,NA
Roane State Community College,NA,3607,NA
Tennessee College of Applied Technology-Crump,NA,3608,NA
Southwest Tennessee Community College,NA,3609,NA
Tennessee College of Applied Technology-Shelbyville,NA,3610,NA
Sewanee-The University of the South,NA,3611,88
Tennessee College of Applied Technology-Oneida-Huntsville,NA,3612,NA
Tennessee College of Applied Technology-Crossville,NA,3613,NA
Tennessee College of Applied Technology-McMinnville,NA,3614,NA
Tennessee College of Applied Technology-Jackson,NA,3615,NA
Tennessee College of Applied Technology-Knoxville,NA,3616,NA
Tennessee College of Applied Technology-Whiteville,NA,3617,NA
Pellissippi State Community College,NA,3618,NA
Southern Adventist University,NA,3619,NA
Southern College of Optometry,NA,3620,NA
Tennessee Wesleyan College,NA,3621,NA
The University of Tennessee-Chattanooga,NA,3622,NA
The University of Tennessee-Knoxville,NA,3623,240
The University of Tennessee-Martin,NA,3624,NA
Fountainhead College of Technology,NA,3625,NA
Tennessee School of Beauty of Knoxville Inc,NA,3626,NA
Tennessee State University,NA,3627,NA
Tennessee Technological University,NA,3628,NA
Tennessee Temple University,NA,3629,NA
Trevecca Nazarene University,NA,3630,NA
Northeast State Community College,NA,3631,NA
Tusculum College,NA,3632,NA
Union University,NA,3633,NA
New Concepts School of Cosmetology,NA,3634,NA
Vanderbilt University,NA,3635,42
Volunteer Beauty Academy-Dyersburg,NA,3636,NA
Volunteer State Community College,NA,3637,NA
Walters State Community College,NA,3638,NA
West Tennessee Business College,NA,3639,NA
William Moore College of Technology,NA,3640,NA
Abilene Christian University,NA,3641,NA
Alvin Community College,NA,3642,NA
Amarillo College,NA,3643,NA
Angelina College,NA,3644,NA
Angelo State University,NA,3645,NA
Arlington Baptist College,NA,3646,NA
Arlington Career Institute,NA,3647,NA
The Art Institute of Houston,NA,3648,NA
Austin College,NA,3649,254
Austin Community College District,NA,3650,NA
Austin Presbyterian Theological Seminary,NA,3651,NA
Baldwin Beauty School-South Austin,NA,3652,NA
Baptist Health System School of Health Professions,NA,3653,NA
Baptist Missionary Association Theological Seminary,NA,3654,NA
Baylor College of Medicine,NA,3655,NA
Baylor University,NA,3656,172
Coastal Bend College,NA,3657,NA
Blinn College,NA,3658,NA
Remington College-Dallas Campus,NA,3659,NA
Vet Tech Institute of Houston,NA,3660,NA
Brazosport College,NA,3661,NA
Brookhaven College,NA,3662,NA
Cedar Valley College,NA,3663,NA
Central Texas College,NA,3664,NA
Charles and Sues School of Hair Design,NA,3665,NA
Cisco College,NA,3666,NA
Clarendon College,NA,3667,NA
Concordia University-Texas,NA,3668,NA
Conlee's College of Cosmetology,NA,3669,NA
North Central Texas College,NA,3670,NA
Texas A & M University-Corpus Christi,NA,3671,132
Cosmetology Career Center LLC,NA,3672,NA
Court Reporting Institute of Dallas,NA,3673,NA
Dallas Baptist University,NA,3674,NA
Dallas Christian College,NA,3675,NA
Dallas Institute of Funeral Service,NA,3676,NA
Dallas Theological Seminary,NA,3677,NA
University of Dallas,NA,3678,249
Del Mar College,NA,3679,NA
Career Point College,NA,3680,NA
East Texas Baptist University,NA,3681,NA
Texas A & M University-Texarkana,NA,3682,NA
Texas A & M University-Commerce,NA,3683,NA
Eastfield College,NA,3684,NA
El Centro College,NA,3685,NA
El Paso Community College,NA,3686,NA
Western Technical College,NA,3687,NA
Western Technical College,NA,3688,NA
Exposito School of Hair Design,NA,3689,NA
South University-The Art Institute of Dallas,NA,3690,NA
Fort Worth Beauty School,NA,3691,NA
Frank Phillips College,NA,3692,NA
Galveston College,NA,3693,NA
Grayson College,NA,3694,NA
Hallmark University,NA,3695,NA
Hardin-Simmons University,NA,3696,NA
Trinity Valley Community College,NA,3697,NA
Hill College,NA,3698,NA
Houston Baptist University,NA,3699,NA
University of Houston-Clear Lake,NA,3700,NA
Houston Community College,NA,3701,NA
University of Houston-Downtown,NA,3702,NA
University of Houston-Victoria,NA,3703,NA
University of Houston,NA,3704,NA
Howard College,NA,3705,NA
Howard Payne University,NA,3706,NA
Huston-Tillotson University,NA,3707,NA
University of the Incarnate Word,NA,3708,NA
International Business College-El Paso,NA,3709,NA
International Business College-El Paso,NA,3710,NA
ITT Technical Institute-Arlington,NA,3711,NA
ITT Technical Institute-Houston West,NA,3712,NA
Jacksonville College-Main Campus,NA,3713,NA
Jarvis Christian College,NA,3714,NA
KD Conservatory College of Film and Dramatic Arts,NA,3715,NA
Kilgore College,NA,3716,NA
Lamar University,NA,3717,NA
Lamar State College-Orange,NA,3718,NA
Lamar State College-Port Arthur,NA,3719,NA
Laredo Beauty College Inc,NA,3720,NA
Laredo Community College,NA,3721,NA
Texas A & M International University,NA,3722,NA
Lee College,NA,3723,NA
LeTourneau University,NA,3724,NA
Lincoln College of Technology-Grand Prairie,NA,3725,NA
Lubbock Hair Academy,NA,3726,NA
Lubbock Christian University,NA,3727,NA
College of the Mainland,NA,3728,NA
University of Mary Hardin-Baylor,NA,3729,NA
McLennan Community College,NA,3730,NA
McMurry University,NA,3731,NA
Covenant School of Nursing and Allied Health,NA,3732,NA
Metroplex Beauty School,NA,3733,NA
Midland College,NA,3734,NA
Midwestern State University,NA,3735,NA
Mims Classic Beauty College,NA,3736,NA
Wade College,NA,3737,NA
Southern Careers Institute-Austin,NA,3738,NA
Mountain View College,NA,3739,NA
Everest Institute-San Antonio,NA,3740,NA
Tint School of Makeup and Cosmetology-Irving,NA,3741,NA
Navarro College,NA,3742,NA
Neilson Beauty College,NA,3743,NA
Lone Star College System,NA,3744,NA
North Lake College,NA,3745,NA
University of North Texas,NA,3746,NA
Northeast Texas Community College,NA,3747,NA
Northwood University-Texas,NA,3748,NA
Oblate School of Theology,NA,3749,NA
Ocean Corporation,NA,3750,NA
Odessa College,NA,3751,NA
Ogle School Hair Skin Nails-Arlington,NA,3752,NA
Ogle School Hair Skin Nails-Ft Worth,NA,3753,NA
Our Lady of the Lake University,NA,3754,NA
The University of Texas Rio Grande Valley,NA,3755,NA
The University of Texas at Brownsville,NA,3756,NA
Panola College,NA,3757,NA
Paris Junior College,NA,3758,NA
Paul Quinn College,NA,3759,NA
Prairie View A & M University,NA,3760,NA
Ranger College,NA,3761,NA
Aviation Institute of Maintenance-Houston,NA,3762,NA
Rice University,NA,3763,29
Richland College,NA,3764,NA
Brightwood College-McAllen,NA,3765,NA
Saint Edward's University,NA,3766,NA
St Philip's College,NA,3767,NA
University of St Thomas,NA,3768,NA
Sam Houston State University,NA,3769,NA
San Antonio College,NA,3770,NA
San Jacinto Community College,NA,3771,NA
Schreiner University,NA,3772,NA
Seguin Beauty School-Seguin,NA,3773,NA
St Mary's University,NA,3774,NA
South Plains College,NA,3775,NA
South Texas Barber College Inc,NA,3776,NA
South Texas College of Law,NA,3777,NA
South Texas Vocational Technical Institute-Weslaco,NA,3778,NA
South Texas Vocational Technical Institute-McAllen,NA,3779,NA
Southern Methodist University,NA,3780,107
Southwest School of Business and Technical Careers-San Antonio,NA,3781,NA
Southwest Texas Junior College,NA,3782,NA
Southwestern Assemblies of God University,NA,3783,NA
Southwestern University,NA,3784,237
Stephen F Austin State University,NA,3785,NA
Texas State University,NA,3786,NA
Southwestern Adventist University,NA,3787,NA
Southwestern Christian College,NA,3788,NA
Sul Ross State University,NA,3789,NA
Tarleton State University,NA,3790,NA
Tarrant County College District,NA,3791,NA
Temple College,NA,3792,NA
University of Texas Southwestern Medical Center,NA,3793,NA
The University of Texas Health Science Center at San Antonio,NA,3794,NA
The University of Texas Medical Branch,NA,3795,NA
Texas State Technical College-Waco,NA,3796,NA
Texarkana College,NA,3797,NA
Texas A & M University-Kingsville,NA,3798,NA
Texas A & M University-College Station,NA,3799,NA
The University of Texas at Arlington,NA,3800,NA
The University of Texas at Austin,NA,3801,87
The University of Texas at Dallas,NA,3802,NA
The University of Texas at El Paso,NA,3803,NA
The University of Texas at Tyler,NA,3804,NA
Texas Chiropractic College Foundation Inc,NA,3805,NA
Texas Christian University,NA,3806,194
Texas College,NA,3807,NA
University of North Texas Health Science Center,NA,3808,NA
Texas Lutheran University,NA,3809,NA
The University of Texas of the Permian Basin,NA,3810,NA
The University of Texas at San Antonio,NA,3811,NA
Brightwood College-Houston,NA,3812,NA
Texas Southern University,NA,3813,NA
Texas Tech University,NA,3814,NA
Texas Vocational Schools Inc,NA,3815,NA
Texas Wesleyan University,NA,3816,NA
Texas Woman's University,NA,3817,NA
Trinity University,NA,3818,NA
The University of Texas Health Science Center at Houston,NA,3819,NA
Texas State Technical College-Harlingen,NA,3820,NA
Texas State Technical College-West Texas,NA,3821,NA
Texas Tech University Health Sciences Center,NA,3822,NA
Tyler Junior College,NA,3823,NA
Universal Technical Institute of Texas Inc.,NA,3824,NA
University of Cosmetology Arts & Sciences-McAllen,NA,3825,NA
Vernon College,NA,3826,NA
Victoria Beauty College Inc,NA,3827,NA
Victoria College,NA,3828,NA
Vogue College of Cosmetology-McAllen,NA,3829,NA
Wayland Baptist University,NA,3830,NA
Weatherford College,NA,3831,NA
West Texas A & M University,NA,3832,NA
Western Texas College,NA,3833,NA
Wharton County Junior College,NA,3834,NA
Wiley College,NA,3835,NA
AmeriTech College-Provo,NA,3836,NA
Bridgerland Applied Technology College,NA,3837,NA
Brigham Young University-Provo,NA,3838,NA
Brigham Young University-Hawaii,NA,3839,NA
Broadview University-West Jordan,NA,3840,NA
Cameo College of Essential Beauty,NA,3841,NA
Sherman Kendall Academy-Salt Lake City,NA,3842,NA
Sherman Kendall Academy-Midvale,NA,3843,NA
Davis Applied Technology College,NA,3844,NA
Dixie State University,NA,3845,NA
Evans Hairstyling College-Cedar City,NA,3846,NA
Evans Hairstyling College-St George,NA,3847,NA
Paul Mitchell the School-Salt Lake City,NA,3848,NA
Eagle Gate College-Murray,NA,3849,NA
ITT Technical Institute-Murray,NA,3850,NA
Latter-day Saints Business College,NA,3851,NA
Everest College-Salt Lake City,NA,3852,NA
Ogden-Weber Applied Technology College,NA,3853,NA
Snow College,NA,3854,NA
Southern Utah University,NA,3855,NA
Stevens-Henager College,NA,3856,NA
Stevens-Henager College,NA,3857,NA
Uintah Basin Applied Technology College,NA,3858,NA
Utah State University,NA,3859,NA
Utah Valley University,NA,3860,NA
Salt Lake Community College,NA,3861,NA
University of Utah,NA,3862,149
Weber State University,NA,3863,NA
Westminster College,NA,3864,NA
Bennington College,NA,3865,133
Burlington College,NA,3866,NA
Castleton University,NA,3867,NA
Champlain College,NA,3868,NA
Community College of Vermont,NA,3869,NA
Goddard College,NA,3870,NA
Green Mountain College,NA,3871,NA
Johnson State College,NA,3872,NA
Lyndon State College,NA,3873,NA
Marlboro College,NA,3874,NA
Middlebury College,NA,3875,32
New England Culinary Institute,NA,3876,NA
Norwich University,NA,3877,NA
O'Briens Aveda Institute,NA,3878,NA
Saint Michael's College,NA,3879,183
SIT Graduate Institute,NA,3880,NA
College of St Joseph,NA,3881,NA
Southern Vermont College,NA,3882,NA
Sterling College,NA,3883,NA
Vermont Law School,NA,3884,NA
Vermont Technical College,NA,3885,NA
University of Vermont,NA,3886,128
Bar Palma Beauty Careers Academy,NA,3887,NA
Advanced Technology Institute,NA,3888,NA
Averett University,NA,3889,NA
Blue Ridge Community College,NA,3890,NA
Bluefield College,NA,3891,NA
Bridgewater College,NA,3892,NA
College of William and Mary,NA,3893,35
Regent University,NA,3894,NA
Central School of Practical Nursing,NA,3895,NA
Central Virginia Community College,NA,3896,NA
Christopher Newport University,NA,3897,NA
Suffolk Beauty Academy,NA,3898,NA
Bryant & Stratton College-Virginia Beach,NA,3899,NA
Bryant & Stratton College-Richmond,NA,3900,NA
Jefferson College of Health Sciences,NA,3901,NA
Dabney S Lancaster Community College,NA,3902,NA
Danville Community College,NA,3903,NA
Eastern Virginia Medical School,NA,3904,NA
Centura College-Virginia Beach,NA,3905,NA
Emory & Henry College,NA,3906,NA
Eastern Mennonite University,NA,3907,NA
Eastern Shore Community College,NA,3908,NA
Ferrum College,NA,3909,NA
George Mason University,NA,3910,217
Germanna Community College,NA,3911,NA
Hampden-Sydney College,NA,3912,205
Hampton University,NA,3913,NA
Hollins University,NA,3914,NA
J Sargeant Reynolds Community College,NA,3915,NA
James Madison University,NA,3916,163
John Tyler Community College,NA,3917,NA
Everest College-Newport News,NA,3918,NA
Liberty University,NA,3919,NA
Longwood University,NA,3920,NA
Lord Fairfax Community College,NA,3921,NA
Lynchburg College,NA,3922,NA
Centra College of Nursing,NA,3923,NA
Mary Baldwin College,NA,3924,NA
University of Mary Washington,NA,3925,248
Marymount University,NA,3926,NA
Danville Regional Medical Center School of Health Professions,NA,3927,NA
Mountain Empire Community College,NA,3928,NA
American National University,NA,3929,NA
New River Community College,NA,3930,NA
Sentara College of Health Sciences,NA,3931,NA
Tidewater Tech-Trades,NA,3932,NA
Norfolk State University,NA,3933,NA
Northern Virginia Community College,NA,3934,NA
Old Dominion University,NA,3935,NA
Patrick Henry Community College,NA,3936,NA
Paul D Camp Community College,NA,3937,NA
Southside Regional Medical Center Professional Schools,NA,3938,NA
Miller-Motte Technical College-Lynchburg,NA,3939,NA
Piedmont Virginia Community College,NA,3940,NA
Radford University,NA,3941,NA
Sylvain Melloul International Hair Academy,NA,3942,NA
Randolph-Macon College,NA,3943,NA
Randolph College,NA,3944,NA
Rappahannock Community College,NA,3945,NA
Fortis College-Norfolk,NA,3946,NA
Richard Bland College of the College of William and Mary,NA,3947,NA
Bon Secours Memorial College of Nursing,NA,3948,NA
University of Richmond,NA,3949,94
Riverside College of Health Careers,NA,3950,NA
Roanoke College,NA,3951,NA
Bon Secours St Mary's Hospital School of Medical Imaging,NA,3952,NA
Shenandoah University,NA,3953,NA
Southern Virginia University,NA,3954,NA
Southside Virginia Community College,NA,3955,NA
Southwest Virginia Community College,NA,3956,NA
Springfield Beauty Academy,NA,3957,NA
Staunton School of Cosmetology,NA,3958,NA
Strayer University-Virginia,NA,3959,NA
Sweet Briar College,NA,3960,NA
Thomas Nelson Community College,NA,3961,NA
Tidewater Community College,NA,3962,NA
Union Presbyterian Seminary,NA,3963,NA
The University of Virginia's College at Wise,NA,3964,33
Virginia Highlands Community College,NA,3965,NA
Virginia Polytechnic Institute and State University,NA,3966,109
Virginia Western Community College,NA,3967,NA
Virginia Commonwealth University,NA,3968,NA
University of Virginia-Main Campus,NA,3969,NA
Virginia Military Institute,NA,3970,153
Virginia School of Hair Design,NA,3971,NA
Virginia University of Lynchburg,NA,3972,NA
Virginia State University,NA,3973,NA
Virginia Union University,NA,3974,NA
Virginia Wesleyan College,NA,3975,NA
Wards Corner Beauty Academy-Norfolk,NA,3976,NA
Washington and Lee University,NA,3977,27
Sanford-Brown College-Tysons Corner,NA,3978,NA
Washington County Adult Skill Center,NA,3979,NA
Wilson Workforce and Rehabilitation Center,NA,3980,NA
Wytheville Community College,NA,3981,NA
Beauty Academy,NA,3982,NA
The Art Institute of Seattle,NA,3983,NA
Evergreen Beauty and Barber College-Bellevue,NA,3984,NA
Bellevue College,NA,3985,NA
Bellingham Technical College,NA,3986,NA
Big Bend Community College,NA,3987,NA
Everest College-Bremerton,NA,3988,NA
Everest College-Renton,NA,3989,NA
Central Washington University,NA,3990,NA
Centralia College,NA,3991,NA
City University of Seattle,NA,3992,NA
Paul Mitchell the School-Richland,NA,3993,NA
Clark College,NA,3994,NA
Clover Park Technical College,NA,3995,NA
Columbia Basin College,NA,3996,NA
Cornish College of the Arts,NA,3997,NA
Divers Institute of Technology,NA,3998,NA
Eastern Washington University,NA,3999,NA
Edmonds Community College,NA,4000,NA
Everett Community College,NA,4001,NA
Paroba College of Cosmetology,NA,4002,NA
The Evergreen State College,NA,4003,NA
Pierce College-Fort Steilacoom,NA,4004,NA
Glen Dow Academy of Hair Design,NA,4005,NA
Gonzaga University,NA,4006,168
Grays Harbor College,NA,4007,NA
Green River College,NA,4008,NA
Heritage University,NA,4009,NA
Highline College,NA,4010,NA
Interface College-Spokane,NA,4011,NA
International Air and Hospitality Academy,NA,4012,NA
ITT Technical Institute-Seattle,NA,4013,NA
ITT Technical Institute-Spokane Valley,NA,4014,NA
Bastyr University,NA,4015,NA
Gene Juarez Academy of Beauty-Mountlake Terrace,NA,4016,NA
Bates Technical College,NA,4017,NA
Lake Washington Institute of Technology,NA,4018,NA
Lower Columbia College,NA,4019,NA
Trinity Lutheran College,NA,4020,NA
BJ's Beauty & Barber College,NA,4021,NA
BJ's Beauty & Barber College,NA,4022,NA
Northwest Hair Academy,NA,4023,NA
North Seattle College,NA,4024,NA
Northwest University,NA,4025,NA
Olympic College,NA,4026,NA
Perry Technical Institute,NA,4027,NA
Pacific Lutheran University,NA,4028,272
Peninsula College,NA,4029,NA
University of Puget Sound,NA,4030,177
Renton Technical College,NA,4031,NA
Saint Martin's University,NA,4032,NA
South Seattle College,NA,4033,NA
Seattle Central College,NA,4034,NA
Everest College-Seattle,NA,4035,NA
Seattle Pacific University,NA,4036,267
Seattle University,NA,4037,235
Shoreline Community College,NA,4038,NA
Skagit Valley College,NA,4039,NA
South Puget Sound Community College,NA,4040,NA
Spokane Community College,NA,4041,NA
Spokane Falls Community College,NA,4042,NA
Stylemaster College of Hair Design,NA,4043,NA
Tacoma Community College,NA,4044,NA
Walla Walla Community College,NA,4045,NA
Walla Walla University,NA,4046,NA
Washington State University,NA,4047,NA
University of Washington-Seattle Campus,NA,4048,71
Wenatchee Valley College,NA,4049,NA
Everest College-Vancouver,NA,4050,NA
Western Washington University,NA,4051,NA
Whatcom Community College,NA,4052,NA
Whitman College,NA,4053,50
Whitworth University,NA,4054,231
Yakima Valley Community College,NA,4055,NA
Alderson Broaddus University,NA,4056,NA
Appalachian Beauty School,NA,4057,NA
Appalachian Bible College,NA,4058,NA
B M Spurr School of Practical Nursing,NA,4059,NA
Ben Franklin Career Center,NA,4060,NA
Bethany College,NA,4061,NA
Bluefield State College,NA,4062,NA
Cabell County Career Technology Center,NA,4063,NA
Charleston School of Beauty Culture,NA,4064,NA
University of Charleston,NA,4065,NA
Clarksburg Beauty Academy and School of Massage Therapy,NA,4066,NA
Concord University,NA,4067,NA
Davis & Elkins College,NA,4068,NA
Fairmont State University,NA,4069,NA
Glenville State College,NA,4070,NA
Huntington Junior College,NA,4071,NA
James Rumsey Technical Institute,NA,4072,NA
Ralph R Willis Career and Technical Center,NA,4073,NA
Marshall University,NA,4074,NA
Mercer County Technical Education Center,NA,4075,NA
Meredith Manor International Equestrian Center,NA,4076,NA
Monongalia County Technical Education Center,NA,4077,NA
Morgantown Beauty College Inc,NA,4078,NA
Mountain State College,NA,4079,NA
Everest Institute-Cross Lanes,NA,4080,NA
Opportunities Industrialization Center,NA,4081,NA
Ohio Valley University,NA,4082,NA
West Virginia University at Parkersburg,NA,4083,NA
Potomac State College of West Virginia University,NA,4084,NA
Academy of Careers and Technology,NA,4085,NA
Salem International University,NA,4086,NA
Shepherd University,NA,4087,NA
Southern West Virginia Community and Technical College,NA,4088,NA
Fred W Eberle Technical Center,NA,4089,NA
West Virginia School of Osteopathic Medicine,NA,4090,NA
West Virginia State University,NA,4091,NA
West Virginia University Hospital Departments of Rad Tech and Nutrition,NA,4092,NA
West Liberty University,NA,4093,NA
West Virginia University Institute of Technology,NA,4094,NA
West Virginia Wesleyan College,NA,4095,NA
West Virginia Business College-Wheeling,NA,4096,NA
West Virginia Junior College-Charleston,NA,4097,NA
West Virginia Junior College-Morgantown,NA,4098,NA
International Beauty School 4,NA,4099,NA
West Virginia Northern Community College,NA,4100,NA
West Virginia University,NA,4101,NA
Wheeling Jesuit University,NA,4102,NA
Wood County School of Practical Nursing,NA,4103,NA
Advanced Institute of Hair Design-Glendale,NA,4104,NA
VICI Aveda Institute,NA,4105,NA
Alverno College,NA,4106,NA
Madison Area Technical College,NA,4107,NA
Bellin College,NA,4108,NA
Beloit College,NA,4109,136
Blackhawk Technical College,NA,4110,NA
Cardinal Stritch University,NA,4111,NA
Carroll University,NA,4112,NA
Carthage College,NA,4113,NA
Columbia College of Nursing,NA,4114,NA
Concordia University-Wisconsin,NA,4115,NA
Edgewood College,NA,4116,NA
Fox Valley Technical College,NA,4117,NA
Gateway Technical College,NA,4118,NA
Gill-Tech Academy of Hair Design,NA,4119,NA
The Salon Professional Academy-Eau Claire,NA,4120,NA
ITT Technical Institute-Greenfield,NA,4121,NA
Lakeland College,NA,4122,NA
Lakeshore Technical College,NA,4123,NA
Lawrence University,NA,4124,124
Maranatha Baptist University,NA,4125,NA
Marian University,NA,4126,NA
Marquette University,NA,4127,147
Medical College of Wisconsin,NA,4128,NA
Mid-State Technical College,NA,4129,NA
Milwaukee Area Technical College,NA,4130,NA
Milwaukee Institute of Art & Design,NA,4131,NA
Milwaukee School of Engineering,NA,4132,NA
Moraine Park Technical College,NA,4133,NA
Mount Mary University,NA,4134,NA
Nashotah House,NA,4135,NA
Nicolet Area Technical College,NA,4136,NA
Northcentral Technical College,NA,4137,NA
Northeast Wisconsin Technical College,NA,4138,NA
Northland International University,NA,4139,NA
Northland College,NA,4140,NA
Ripon College,NA,4141,NA
Sacred Heart School of Theology,NA,4142,NA
Saint Norbert College,NA,4143,NA
Silver Lake College of the Holy Family,NA,4144,NA
State College of Beauty Culture Inc,NA,4145,NA
Southwest Wisconsin Technical College,NA,4146,NA
Bryant & Stratton College-Milwaukee,NA,4147,NA
University of Wisconsin Colleges,NA,4148,NA
Viterbo University,NA,4149,NA
Chippewa Valley Technical College,NA,4150,NA
Waukesha County Technical College,NA,4151,NA
Western Technical College,NA,4152,NA
University of Wisconsin-Whitewater,NA,4153,NA
Wisconsin Indianhead Technical College,NA,4154,NA
Wisconsin School of Professional Psychology,NA,4155,NA
Paul Mitchell the School-Green Bay,NA,4156,NA
University of Wisconsin-Eau Claire,NA,4157,NA
University of Wisconsin-Green Bay,NA,4158,NA
University of Wisconsin-La Crosse,NA,4159,NA
Wisconsin Lutheran College,NA,4160,NA
University of Wisconsin-Oshkosh,NA,4161,NA
University of Wisconsin-Parkside,NA,4162,NA
Herzing University-Madison,NA,4163,NA
University of Wisconsin-Stout,NA,4164,NA
University of Wisconsin-Superior,NA,4165,NA
University of Wisconsin-Madison,NA,4166,65
University of Wisconsin-Milwaukee,NA,4167,NA
University of Wisconsin-Platteville,NA,4168,NA
University of Wisconsin-River Falls,NA,4169,NA
University of Wisconsin-Stevens Point,NA,4170,NA
Casper College,NA,4171,NA
Central Wyoming College,NA,4172,NA
Eastern Wyoming College,NA,4173,NA
Laramie County Community College,NA,4174,NA
Northwest College,NA,4175,NA
Sheridan College,NA,4176,NA
Western Wyoming Community College,NA,4177,NA
Cheeks International Academy of Beauty Culture-Cheyenne,NA,4178,NA
Wyotech-Laramie,NA,4179,NA
University of Wyoming,NA,4180,220
American Samoa Community College,NA,4181,NA
Guam Community College,NA,4182,NA
University of Guam,NA,4183,NA
Northern Marianas College,NA,4184,NA
Institute of Beauty Careers,NA,4185,NA
Educational Technical College-Recinto de Bayamon,NA,4186,NA
American University of Puerto Rico,NA,4187,NA
American University of Puerto Rico,NA,4188,NA
American Educational College,NA,4189,NA
Antilles School of Technical Careers,NA,4190,NA
Universidad Adventista de las Antillas,NA,4191,NA
Atlantic University College,NA,4192,NA
Universidad Central de Bayamon,NA,4193,NA
Columbia Central University-Caguas,NA,4194,NA
Carlos Albizu University-San Juan,NA,4195,NA
Caribbean University-Bayamon,NA,4196,NA
Caribbean University-Carolina,NA,4197,NA
Pontifical Catholic University of Puerto Rico-Arecibo,NA,4198,NA
Pontifical Catholic University of Puerto Rico-Ponce,NA,4199,NA
Centro de Estudios Multidisciplinarios-San Juan,NA,4200,NA
Universidad Teologica del Caribe,NA,4201,NA
Colegio Universitario de San Juan,NA,4202,NA
Universidad Metropolitana,NA,4203,NA
Puerto Rico Conservatory of Music,NA,4204,NA
Center for Advanced Studies On Puerto Rico and the Caribbean,NA,4205,NA
EDP University of Puerto Rico Inc-San Sebastian,NA,4206,NA
Emma's Beauty Academy-Mayaguez,NA,4207,NA
Escuela de Artes Plasticas y Diseno de Puerto Rico,NA,4208,NA
